onset	duration	nwb_table	Run	TrialNumber	finger	finger_pred	cue_location
1526.031557	3.0	trials	4	3.0	X	X	5.0
1529.121757	3.0	trials	4	4.0	I	I	10.0
1532.2319903333332	3.0	trials	4	5.0	T	T	12.0
1535.310957	3.0	trials	4	6.0	P	P	1.0
1538.400957	3.0	trials	4	7.0	M	M	7.0
1541.5309903333334	3.0	trials	4	8.0	R	R	11.0
1544.6311903333333	3.0	trials	4	9.0	T	T	9.0
1547.7411903333334	3.0	trials	4	10.0	X	X	4.0
1550.8401903333333	3.0	trials	4	11.0	P	P	8.0
1553.940357	3.0	trials	4	12.0	I	I	2.0
1557.050557	3.0	trials	4	13.0	T	T	4.0
1560.180557	3.0	trials	4	14.0	I	I	6.0
1563.260557	3.0	trials	4	15.0	M	M	3.0
1566.380757	3.0	trials	4	16.0	R	R	1.0
1569.469757	3.0	trials	4	17.0	X	X	9.0
1572.609757	3.0	trials	4	18.0	P	P	11.0
1575.6999236666666	3.0	trials	4	19.0	T	T	7.0
1578.7899903333332	3.0	trials	4	20.0	M	M	10.0
1581.8801903333333	3.0	trials	4	21.0	R	R	8.0
1584.9801236666667	3.0	trials	4	22.0	I	I	5.0
1588.0893903333333	3.0	trials	4	23.0	X	X	12.0
1591.1893236666667	3.0	trials	4	24.0	P	P	2.0
1594.299557	3.0	trials	4	25.0	I	I	10.0
1597.429557	3.0	trials	4	26.0	R	R	1.0
1600.559557	3.0	trials	4	27.0	X	X	4.0
1603.658757	3.0	trials	4	28.0	T	T	8.0
1606.758757	3.0	trials	4	29.0	P	P	2.0
1609.8989903333334	3.0	trials	4	30.0	M	M	6.0
1613.0289903333332	3.0	trials	4	31.0	I	I	5.0
1616.1189903333334	3.0	trials	4	32.0	P	P	3.0
1619.219157	3.0	trials	4	33.0	T	T	12.0
1622.3081903333334	3.0	trials	4	34.0	M	M	11.0
1625.418357	3.0	trials	4	35.0	X	X	7.0
1628.5183903333334	3.0	trials	4	36.0	R	R	9.0
1631.638557	3.0	trials	4	37.0	X	X	12.0
1634.738557	3.0	trials	4	38.0	M	M	8.0
1637.828757	3.0	trials	4	39.0	T	T	10.0
1640.940757	3.0	trials	4	40.0	I	I	2.0
1644.027757	3.0	trials	4	41.0	R	R	3.0
1647.1479236666667	3.0	trials	4	42.0	P	P	6.0
1650.2379903333333	3.0	trials	4	43.0	X	X	1.0
1653.3379903333334	3.0	trials	4	44.0	R	R	5.0
1656.477157	3.0	trials	4	45.0	M	M	9.0
1659.6071236666667	3.0	trials	4	46.0	P	P	11.0
1662.7073236666665	3.0	trials	4	47.0	I	I	4.0
1665.8173903333334	3.0	trials	4	48.0	T	X	7.0
1720.6414226666666	148.79483333333337	epochs	5				
1720.6414226666666	3.0	trials	5	1.0	R	R	11.0
1723.731256	3.0	trials	5	2.0	P	P	6.0
1726.8704559999999	3.0	trials	5	3.0	X	X	1.0
1729.950656	3.0	trials	5	4.0	M	M	12.0
1733.0406893333334	3.0	trials	5	5.0	T	T	2.0
1736.1606893333333	3.0	trials	5	6.0	I	I	3.0
1739.2707893333334	3.0	trials	5	7.0	P	P	8.0
1742.360856	3.0	trials	5	8.0	R	R	10.0
1745.4700559999999	3.0	trials	5	9.0	T	T	9.0
1748.5800893333333	3.0	trials	5	10.0	M	M	7.0
1751.6802559999999	3.0	trials	5	11.0	X	X	4.0
1754.7880893333333	3.0	trials	5	12.0	I	I	5.0
1757.900256	3.0	trials	5	13.0	P	P	2.0
1761.019456	3.0	trials	5	14.0	I	I	4.0
1764.109456	3.0	trials	5	15.0	M	M	8.0
1767.229456	3.0	trials	5	16.0	X	X	1.0
1770.3096893333334	3.0	trials	5	17.0	T	T	3.0
1773.4096893333333	3.0	trials	5	18.0	R	R	12.0
1776.4996893333332	3.0	trials	5	19.0	X	X	5.0
1779.6190226666665	3.0	trials	5	20.0	T	T	7.0
1782.7088893333332	3.0	trials	5	21.0	P	P	9.0
1785.8488893333333	3.0	trials	5	22.0	R	R	6.0
1788.949056	3.0	trials	5	23.0	I	I	10.0
1792.069256	3.0	trials	5	24.0	M	M	11.0
1795.189256	3.0	trials	5	25.0	R	R	10.0
1798.3186226666667	3.0	trials	5	26.0	M	M	5.0
1801.398456	3.0	trials	5	27.0	P	P	4.0
1804.488456	3.0	trials	5	28.0	I	I	6.0
1807.5686893333332	3.0	trials	5	29.0	T	T	12.0
1810.6586226666666	3.0	trials	5	30.0	X	X	11.0
1813.755756	3.0	trials	5	31.0	P	P	2.0
1816.8478559999999	3.0	trials	5	32.0	I	I	8.0
1819.938256	3.0	trials	5	33.0	T	T	7.0
1823.0480559999999	3.0	trials	5	34.0	M	M	3.0
1826.168256	3.0	trials	5	35.0	X	X	9.0
1829.2582559999998	3.0	trials	5	36.0	R	M	1.0
1832.377256	3.0	trials	5	37.0	X	X	6.0
1835.4574559999999	3.0	trials	5	38.0	M	M	7.0
1838.547456	3.0	trials	5	39.0	P	P	9.0
1841.6476559999999	3.0	trials	5	40.0	R	M	2.0
1844.7376893333333	3.0	trials	5	41.0	I	I	1.0
1847.8366226666667	3.0	trials	5	42.0	T	T	12.0
1850.9368893333333	3.0	trials	5	43.0	R	R	11.0
1854.0369893333332	3.0	trials	5	44.0	P	P	4.0
1857.1268559999999	3.0	trials	5	45.0	I	I	5.0
1860.2271226666667	3.0	trials	5	46.0	T	T	10.0
1863.3370893333333	3.0	trials	5	47.0	X	X	8.0
1866.436256	3.0	trials	5	48.0	M	M	3.0
2254.150400333333	149.4657666666667	epochs	6				
2254.150400333333	3.0	trials	6	1.0	P	P	6.0
2257.2503669999996	3.0	trials	6	2.0	M	M	11.0
2260.370367	3.0	trials	6	3.0	I	I	8.0
2263.470567	3.0	trials	6	4.0	T	T	5.0
2266.580600333333	3.0	trials	6	5.0	R	R	3.0
2269.669600333333	3.0	trials	6	6.0	X	X	12.0
2272.769767	3.0	trials	6	7.0	R	R	4.0
2275.899967	3.0	trials	6	8.0	T	T	1.0
2279.0399669999997	3.0	trials	6	9.0	P	P	2.0
2282.1799669999996	3.0	trials	6	10.0	X	X	7.0
2285.3091336666666	3.0	trials	6	11.0	M	M	9.0
2288.409167	3.0	trials	6	12.0	I	I	10.0
2291.539167	3.0	trials	6	13.0	R	P	2.0
2294.6695336666667	3.0	trials	6	14.0	T	T	9.0
2297.769400333333	3.0	trials	6	15.0	X	X	1.0
2300.859567	3.0	trials	6	16.0	I	I	6.0
2303.9785336666664	3.0	trials	6	17.0	P	P	8.0
2307.1186003333332	3.0	trials	6	18.0	M	M	11.0
2310.2488336666665	3.0	trials	6	19.0	R	R	12.0
2313.3787669999997	3.0	trials	6	20.0	P	P	3.0
2316.518967	3.0	trials	6	21.0	I	I	4.0
2319.619167	3.0	trials	6	22.0	M	M	5.0
2322.758367	3.0	trials	6	23.0	X	X	10.0
2325.858167	3.0	trials	6	24.0	T	T	7.0
2328.968367	3.0	trials	6	25.0	I	I	1.0
2332.0784003333333	3.0	trials	6	26.0	T	P	3.0
2335.1885336666664	3.0	trials	6	27.0	R	P	5.0
2338.307600333333	3.0	trials	6	28.0	X	X	7.0
2341.427600333333	3.0	trials	6	29.0	M	M	11.0
2344.557567	3.0	trials	6	30.0	P	P	8.0
2347.657700333333	3.0	trials	6	31.0	I	I	10.0
2350.787767	3.0	trials	6	32.0	P	P	2.0
2353.8879669999997	3.0	trials	6	33.0	R	R	6.0
2357.026967	3.0	trials	6	34.0	M	M	9.0
2360.137167	3.0	trials	6	35.0	T	T	4.0
2363.247167	3.0	trials	6	36.0	X	X	12.0
2366.347167	3.0	trials	6	37.0	M	R	8.0
2369.447400333333	3.0	trials	6	38.0	I	I	5.0
2372.566367	3.0	trials	6	39.0	P	P	9.0
2375.6467669999997	3.0	trials	6	40.0	X	X	11.0
2378.7665669999997	3.0	trials	6	41.0	R	R	4.0
2381.9066003333332	3.0	trials	6	42.0	T	T	3.0
2385.0168336666666	3.0	trials	6	43.0	X	X	10.0
2388.1469669999997	3.0	trials	6	44.0	T	T	6.0
2391.2759669999996	3.0	trials	6	45.0	P	P	2.0
2394.3859669999997	3.0	trials	6	46.0	M	M	1.0
2397.5161336666665	3.0	trials	6	47.0	R	R	12.0
2400.6161669999997	3.0	trials	6	48.0	I	I	7.0
2454.0121333333336	149.17496666666648	epochs	7				
2454.0121333333336	3.0	trials	7	1.0	X	X	11.0
2457.0921333333335	3.0	trials	7	2.0	T	T	5.0
2460.2113	3.0	trials	7	3.0	R	R	9.0
2463.2912666666666	3.0	trials	7	4.0	P	P	6.0
2466.381533333333	3.0	trials	7	5.0	I	I	8.0
2469.5015000000003	3.0	trials	7	6.0	M	M	7.0
2472.6317	3.0	trials	7	7.0	P	P	10.0
2475.7317000000003	3.0	trials	7	8.0	T	T	3.0
2478.8607	3.0	trials	7	9.0	I	I	2.0
2481.9607	3.0	trials	7	10.0	X	X	4.0
2485.0609	3.0	trials	7	11.0	M	M	12.0
2488.1609000000003	3.0	trials	7	12.0	R	R	1.0
2491.2711	3.0	trials	7	13.0	X	X	1.0
2494.3613	3.0	trials	7	14.0	P	P	3.0
2497.4801333333335	3.0	trials	7	15.0	I	I	4.0
2500.5603333333333	3.0	trials	7	16.0	M	M	11.0
2503.6903333333335	3.0	trials	7	17.0	R	R	8.0
2506.7705333333333	3.0	trials	7	18.0	T	T	6.0
2509.9107	3.0	trials	7	19.0	T	T	7.0
2513.0497	3.0	trials	7	20.0	R	R	9.0
2516.1797	3.0	trials	7	21.0	P	P	5.0
2519.2899	3.0	trials	7	22.0	M	M	2.0
2522.3998666666666	3.0	trials	7	23.0	I	I	12.0
2525.5099	3.0	trials	7	24.0	X	X	10.0
2528.6199	3.0	trials	7	25.0	T	T	6.0
2531.7091333333333	3.0	trials	7	26.0	P	P	11.0
2534.7893	3.0	trials	7	27.0	X	X	9.0
2537.9093000000003	3.0	trials	7	28.0	M	M	12.0
