onset	duration	nwb_table	Run	TrialNumber	finger	finger_pred	cue_location
105.489208	149.15483333333333	epochs	0				
105.489208	3.0	trials	0	1.0	P	P	10.0
108.608208	3.0	trials	0	2.0	M	M	5.0
111.728208	3.0	trials	0	3.0	T	T	3.0
114.81847466666667	3.0	trials	0	4.0	R	R	11.0
117.90847466666666	3.0	trials	0	5.0	X	X	1.0
121.03844133333334	3.0	trials	0	6.0	I	I	12.0
124.137608	3.0	trials	0	7.0	X	X	9.0
127.267608	3.0	trials	0	8.0	P	P	4.0
130.357808	3.0	trials	0	9.0	R	R	2.0
133.487808	3.0	trials	0	10.0	T	T	7.0
136.62780800000002	3.0	trials	0	11.0	I	I	6.0
139.73804133333334	3.0	trials	0	12.0	M	M	8.0
142.867008	3.0	trials	0	13.0	I	I	12.0
145.96717466666666	3.0	trials	0	14.0	T	T	4.0
149.05724133333334	3.0	trials	0	15.0	M	M	6.0
152.18727466666667	3.0	trials	0	16.0	P	P	5.0
155.32744133333333	3.0	trials	0	17.0	R	M	8.0
158.436608	3.0	trials	0	18.0	X	R	10.0
161.55660799999998	3.0	trials	0	19.0	M	M	2.0
164.64660800000001	3.0	trials	0	20.0	P	P	7.0
167.746808	3.0	trials	0	21.0	X	X	9.0
170.886808	3.0	trials	0	22.0	I	I	1.0
173.98694133333333	3.0	trials	0	23.0	R	R	11.0
177.106008	3.0	trials	0	24.0	T	T	3.0
180.22620799999999	3.0	trials	0	25.0	X	M	12.0
183.346208	3.0	trials	0	26.0	I	I	9.0
186.44640800000002	3.0	trials	0	27.0	T	T	8.0
189.53624133333335	3.0	trials	0	28.0	P	P	7.0
192.63644133333332	3.0	trials	0	29.0	M	M	6.0
195.725608	3.0	trials	0	30.0	R	R	11.0
198.825608	3.0	trials	0	31.0	P	P	5.0
201.91560800000002	3.0	trials	0	32.0	X	X	4.0
205.005808	3.0	trials	0	33.0	T	T	3.0
208.10574133333333	3.0	trials	0	34.0	M	M	2.0
211.204808	3.0	trials	0	35.0	R	P	1.0
214.31504133333334	3.0	trials	0	36.0	I	X	10.0
217.415108	3.0	trials	0	37.0	I	I	10.0
220.52520800000002	3.0	trials	0	38.0	R	R	7.0
223.60537466666665	3.0	trials	0	39.0	P	P	3.0
226.74544133333333	3.0	trials	0	40.0	M	M	5.0
229.84437466666668	3.0	trials	0	41.0	T	T	11.0
232.974608	3.0	trials	0	42.0	X	X	9.0
236.10460799999998	3.0	trials	0	43.0	M	M	4.0
239.204608	3.0	trials	0	44.0	P	P	1.0
242.30480799999998	3.0	trials	0	45.0	I	X	6.0
245.44477466666666	3.0	trials	0	46.0	R	R	12.0
248.54400800000002	3.0	trials	0	47.0	T	T	2.0
251.64404133333335	3.0	trials	0	48.0	X	M	8.0
329.74008733333335	149.05493333333334	epochs	1				
329.74008733333335	3.0	trials	1	1.0	P	P	5.0
332.8400873333333	3.0	trials	1	2.0	X	X	7.0
335.91922066666666	3.0	trials	1	3.0	M	M	11.0
339.0092873333333	3.0	trials	1	4.0	R	P	8.0
342.09928733333334	3.0	trials	1	5.0	T	T	12.0
345.189454	3.0	trials	1	6.0	I	I	2.0
348.289454	3.0	trials	1	7.0	I	I	1.0
351.378654	3.0	trials	1	8.0	R	R	9.0
354.468654	3.0	trials	1	9.0	T	T	10.0
357.558654	3.0	trials	1	10.0	M	M	4.0
360.66882066666665	3.0	trials	1	11.0	P	P	6.0
363.799054	3.0	trials	1	12.0	X	M	3.0
366.908854	3.0	trials	1	13.0	T	T	5.0
370.0382873333333	3.0	trials	1	14.0	I	I	4.0
373.1580873333333	3.0	trials	1	15.0	M	M	12.0
376.24828733333334	3.0	trials	1	16.0	P	P	3.0
379.348254	3.0	trials	1	17.0	R	R	1.0
382.4884873333333	3.0	trials	1	18.0	X	R	6.0
385.6074873333333	3.0	trials	1	19.0	I	I	2.0
388.747654	3.0	trials	1	20.0	P	P	7.0
