onset	duration	nwb_table	Run	TrialNumber	finger	finger_pred	cue_location
2290.094389	148.96500000000015	epochs	0				
2290.094389	3.0	trials	0	1.0	X	I	5.0
2293.2233889999998	3.0	trials	0	2.0	I	R	9.0
2296.3535556666666	3.0	trials	0	3.0	T	T	6.0
2299.453589	3.0	trials	0	4.0	M	R	4.0
2302.543589	3.0	trials	0	5.0	R	R	10.0
2305.6438223333334	3.0	trials	0	6.0	P	P	1.0
2308.7339556666666	3.0	trials	0	7.0	I	T	3.0
2311.8329556666667	3.0	trials	0	8.0	T	T	11.0
2314.9630223333334	3.0	trials	0	9.0	M	M	8.0
2318.0530223333335	3.0	trials	0	10.0	X	M	7.0
2321.143255666667	3.0	trials	0	11.0	R	R	2.0
2324.253389	3.0	trials	0	12.0	P	P	12.0
2327.362389	3.0	trials	0	13.0	X	I	5.0
2330.472589	3.0	trials	0	14.0	P	P	1.0
2333.552589	3.0	trials	0	15.0	I	I	6.0
2336.6627556666667	3.0	trials	0	16.0	M	R	11.0
2339.782589	3.0	trials	0	17.0	R	P	4.0
2342.8828223333335	3.0	trials	0	18.0	T	T	10.0
2346.001789	3.0	trials	0	19.0	I	I	3.0
2349.1019223333333	3.0	trials	0	20.0	X	M	7.0
2352.232022333333	3.0	trials	0	21.0	T	T	8.0
2355.3221556666667	3.0	trials	0	22.0	P	P	2.0
2358.422389	3.0	trials	0	23.0	R	R	12.0
2361.5313889999998	3.0	trials	0	24.0	M	M	9.0
2364.641389	3.0	trials	0	25.0	I	T	10.0
2367.761389	3.0	trials	0	26.0	M	M	8.0
2370.851589	3.0	trials	0	27.0	R	R	4.0
2373.9315556666666	3.0	trials	0	28.0	P	P	1.0
2377.071589	3.0	trials	0	29.0	X	M	11.0
2380.1907556666665	3.0	trials	0	30.0	T	T	7.0
2383.290922333333	3.0	trials	0	31.0	M	M	12.0
2386.4009889999998	3.0	trials	0	32.0	T	T	9.0
2389.490989	3.0	trials	0	33.0	R	R	2.0
2392.5811556666667	3.0	trials	0	34.0	I	I	3.0
2395.6911556666664	3.0	trials	0	35.0	P	P	6.0
2398.780389	3.0	trials	0	36.0	X	M	5.0
2401.890389	3.0	trials	0	37.0	I	R	8.0
2405.0305556666667	3.0	trials	0	38.0	R	R	10.0
2408.110589	3.0	trials	0	39.0	M	M	11.0
2411.190589	3.0	trials	0	40.0	T	T	7.0
