onset	duration	nwb_table	Run	TrialNumber	finger	finger_pred	cue_location
442.3461723333333	3.0	trials	1	8.0	M	R	11.0
445.44613899999996	3.0	trials	1	9.0	T	T	10.0
448.55643899999995	3.0	trials	1	10.0	X	X	5.0
451.646439	3.0	trials	1	11.0	I	I	1.0
454.766439	3.0	trials	1	12.0	R	R	6.0
457.89563899999996	3.0	trials	1	13.0	X	X	7.0
461.01563899999996	3.0	trials	1	14.0	T	T	10.0
464.105839	3.0	trials	1	15.0	M	I	2.0
467.19587233333334	3.0	trials	1	16.0	I	I	6.0
470.2860723333333	3.0	trials	1	17.0	P	P	8.0
473.375039	3.0	trials	1	18.0	R	R	12.0
476.46520566666663	3.0	trials	1	19.0	I	I	3.0
479.575239	3.0	trials	1	20.0	T	T	9.0
482.6652723333333	3.0	trials	1	21.0	P	P	1.0
485.775439	3.0	trials	1	22.0	R	R	5.0
488.885439	3.0	trials	1	23.0	M	M	4.0
492.014439	3.0	trials	1	24.0	X	X	11.0
495.1345723333333	3.0	trials	1	25.0	R	P	2.0
498.254639	3.0	trials	1	26.0	P	P	11.0
501.35487233333333	3.0	trials	1	27.0	M	M	4.0
504.44497233333334	3.0	trials	1	28.0	I	I	9.0
507.554039	3.0	trials	1	29.0	T	X	8.0
510.6540723333333	2.999999999999943	trials	1	30.0	X	M	5.0
513.7440723333333	3.0	trials	1	31.0	I	I	6.0
516.8840723333333	3.0	trials	1	32.0	R	M	10.0
520.0242723333333	3.0	trials	1	33.0	M	M	7.0
523.1344389999999	3.0	trials	1	34.0	X	X	12.0
526.2335723333333	3.0	trials	1	35.0	T	T	1.0
529.3636056666667	3.0	trials	1	36.0	P	P	3.0
532.483639	3.0	trials	1	37.0	I	I	5.0
535.6135723333333	3.0	trials	1	38.0	R	R	9.0
538.703939	3.0	trials	1	39.0	M	M	8.0
541.8038389999999	3.0	trials	1	40.0	T	T	3.0
544.8930056666667	3.0	trials	1	41.0	X	M	4.0
548.0329723333333	3.0	trials	1	42.0	P	P	2.0
551.1330056666667	3.0	trials	1	43.0	T	X	6.0
554.2230723333333	3.0	trials	1	44.0	P	P	10.0
557.3332056666667	3.0	trials	1	45.0	X	X	1.0
560.4224389999999	3.0	trials	1	46.0	I	I	7.0
563.532439	3.0	trials	1	47.0	M	R	12.0
566.652439	3.0	trials	1	48.0	R	R	11.0
793.6893226666667	149.1957666666666	epochs	2				
793.6893226666667	3.0	trials	2	1.0	I	I	3.0
796.7993893333334	3.0	trials	2	2.0	P	P	1.0
799.9294560000001	3.0	trials	2	3.0	X	X	7.0
803.0594560000001	3.0	trials	2	4.0	T	T	11.0
806.199656	3.0	trials	2	5.0	M	R	10.0
809.318656	3.0	trials	2	6.0	R	R	4.0
812.4087893333334	3.0	trials	2	7.0	T	T	12.0
815.508856	3.0	trials	2	8.0	I	X	8.0
818.5988893333334	3.0	trials	2	9.0	M	M	2.0
821.7090893333334	3.0	trials	2	10.0	P	P	9.0
824.8180560000001	3.0	trials	2	11.0	R	R	6.0
827.9282226666667	3.0	trials	2	12.0	X	X	5.0
831.038256	3.0	trials	2	13.0	M	R	7.0
834.138456	3.0	trials	2	14.0	X	M	1.0
837.268456	3.0	trials	2	15.0	P	P	4.0
840.398456	3.0	trials	2	16.0	I	I	12.0
843.4875893333334	3.0	trials	2	17.0	T	T	2.0
846.587656	3.0	trials	2	18.0	R	R	5.0
849.7278226666667	3.0	trials	2	19.0	P	P	3.0
852.8278226666667	3.0	trials	2	20.0	M	R	8.0
855.9278893333334	3.0	trials	2	21.0	R	R	6.0
859.0270893333334	3.0	trials	2	22.0	X	M	10.0
862.1270226666667	3.0	trials	2	23.0	I	I	11.0
865.2372226666668	3.0	trials	2	24.0	T	T	9.0
868.3472226666668	3.0	trials	2	25.0	T	T	10.0
871.4574560000001	3.0	trials	2	26.0	X	X	12.0
874.5874560000001	3.0	trials	2	27.0	I	I	3.0
877.6765893333334	3.0	trials	2	28.0	P	P	7.0
880.756656	3.0	trials	2	29.0	R	M	11.0
883.896656	3.0	trials	2	30.0	M	M	4.0
887.0267893333333	3.0	trials	2	31.0	X	M	6.0
890.1568560000001	3.0	trials	2	32.0	T	T	2.0
893.2568560000001	3.0	trials	2	33.0	M	R	8.0
896.3760560000001	3.0	trials	2	34.0	R	R	1.0
899.4761893333334	3.0	trials	2	35.0	P	P	9.0
902.5960893333333	3.0	trials	2	36.0	I	X	5.0
905.716256	3.0	trials	2	37.0	I	M	5.0
908.836456	3.0	trials	2	38.0	M	R	8.0
911.945456	3.0	trials	2	39.0	T	T	12.0
915.055456	3.0	trials	2	40.0	R	R	7.0
918.1656226666666	3.0	trials	2	41.0	X	X	6.0
921.2956226666668	3.0	trials	2	42.0	P	P	11.0
924.3958560000001	3.0	trials	2	43.0	M	M	1.0
927.485856	3.0	trials	2	44.0	R	R	4.0
930.5748893333334	3.0	trials	2	45.0	I	I	10.0
933.675056	3.0	trials	2	46.0	T	T	3.0
936.785256	3.0	trials	2	47.0	X	X	2.0
939.8850893333333	3.0	trials	2	48.0	P	P	9.0
1145.804709	149.356	epochs	3				
1145.804709	3.0	trials	3	1.0	P	P	11.0
1148.904709	3.0	trials	3	2.0	T	T	9.0
1152.0347089999998	3.0	trials	3	3.0	M	M	1.0
1155.123909	3.0	trials	3	4.0	R	P	2.0
1158.2139089999998	3.0	trials	3	5.0	X	X	6.0
1161.303909	3.0	trials	3	6.0	I	I	5.0
1164.4342756666665	3.0	trials	3	7.0	X	X	3.0
1167.524309	3.0	trials	3	8.0	P	P	7.0
1170.6142756666666	3.0	trials	3	9.0	M	M	4.0
1173.7232423333332	3.0	trials	3	10.0	I	I	12.0
1176.8235089999998	3.0	trials	3	11.0	R	R	8.0
1179.923709	3.0	trials	3	12.0	T	T	10.0
1183.0437089999998	3.0	trials	3	13.0	M	M	11.0
1186.143709	3.0	trials	3	14.0	T	T	2.0
1189.2439089999998	3.0	trials	3	15.0	X	X	3.0
1192.3428756666665	3.0	trials	3	16.0	I	I	7.0
1195.4429089999999	3.0	trials	3	17.0	P	P	10.0
1198.533309	3.0	trials	3	18.0	R	R	9.0
1201.6331423333331	3.0	trials	3	19.0	X	X	5.0
1204.7633423333332	3.0	trials	3	20.0	M	M	1.0
1207.8523089999999	3.0	trials	3	21.0	P	P	8.0
1210.9523089999998	3.0	trials	3	22.0	R	R	6.0
1214.0525089999999	3.0	trials	3	23.0	I	I	4.0
1217.162709	3.0	trials	3	24.0	T	T	12.0
1220.2627089999999	3.0	trials	3	25.0	T	T	4.0
1223.392809	3.0	trials	3	26.0	R	R	2.0
1226.4718756666666	3.0	trials	3	27.0	X	X	8.0
1229.5918756666665	3.0	trials	3	28.0	P	P	9.0
1232.6818756666667	3.0	trials	3	29.0	M	M	1.0
1235.8020756666665	3.0	trials	3	30.0	I	I	3.0
1238.8920756666666	3.0	trials	3	31.0	X	X	6.0
1241.9812089999998	3.0	trials	3	32.0	I	I	10.0
1245.0712423333332	3.0	trials	3	33.0	M	M	12.0
1248.1712756666666	3.0	trials	3	34.0	P	P	5.0
1251.271509	3.0	trials	3	35.0	R	R	11.0
1254.3816423333333	3.0	trials	3	36.0	T	T	7.0
1257.491709	3.0	trials	3	37.0	T	T	11.0
1260.6008423333333	3.0	trials	3	38.0	M	R	1.0
1263.6908756666667	3.0	trials	3	39.0	X	X	7.0
1266.7809089999998	3.0	trials	3	40.0	I	I	9.0
1269.8910756666667	3.0	trials	3	41.0	R	R	10.0
1273.0111423333333	3.0	trials	3	42.0	P	P	8.0
1276.101309	3.0	trials	3	43.0	P	P	6.0
1279.1902756666666	3.0	trials	3	44.0	I	I	2.0
1282.2904756666667	3.0	trials	3	45.0	X	X	5.0
1285.3903423333331	3.0	trials	3	46.0	M	M	4.0
1289.0405756666667	3.0	trials	3	47.0	T	T	3.0
1292.160709	3.0	trials	3	48.0	R	R	12.0
1574.5031303333333	149.17600000000016	epochs	4				
1574.5031303333333	3.0	trials	4	1.0	T	T	8.0
1577.5932970000001	3.0	trials	4	2.0	P	P	3.0
1580.683297	3.0	trials	4	3.0	M	M	7.0
1583.773297	3.0	trials	4	4.0	X	X	1.0
1586.893297	3.0	trials	4	5.0	I	I	5.0
1590.013497	3.0	trials	4	6.0	R	P	2.0
1593.1224636666666	3.0	trials	4	7.0	X	X	6.0
1596.2527303333334	3.0	trials	4	8.0	I	M	10.0
1599.4328303333334	3.0	trials	4	9.0	R	R	9.0
1602.572897	3.0	trials	4	10.0	T	T	12.0
1605.6728636666667	3.0	trials	4	11.0	P	P	11.0
1608.7930636666667	3.0	trials	4	12.0	M	M	4.0
1611.912297	3.0	trials	4	13.0	X	X	7.0
1615.042297	3.0	trials	4	14.0	P	P	8.0
1618.152297	3.0	trials	4	15.0	I	I	4.0
1621.2424636666667	3.0	trials	4	16.0	R	R	3.0
1624.322397	3.0	trials	4	17.0	T	T	11.0
1627.425797	3.0	trials	4	18.0	M	M	12.0
1630.5216970000001	3.0	trials	4	19.0	P	P	1.0
1633.6217303333333	3.0	trials	4	20.0	M	M	9.0
1636.761697	3.0	trials	4	21.0	R	R	2.0
1639.9118303333335	3.0	trials	4	22.0	I	I	10.0
1643.021897	3.0	trials	4	23.0	X	X	5.0
1646.1210636666667	3.0	trials	4	24.0	T	I	6.0
1649.2311303333333	3.0	trials	4	25.0	I	P	3.0
1652.331297	3.0	trials	4	26.0	M	M	2.0
1655.411297	3.0	trials	4	27.0	P	P	9.0
1658.5314636666667	3.0	trials	4	28.0	R	P	11.0
1661.6304636666666	3.0	trials	4	29.0	X	X	5.0
1664.760497	3.0	trials	4	30.0	T	T	4.0
1667.8507303333333	3.0	trials	4	31.0	R	R	1.0
1670.9706636666667	3.0	trials	4	32.0	P	P	8.0
1674.070697	3.0	trials	4	33.0	X	X	12.0
1677.180897	3.0	trials	4	34.0	M	M	7.0
1680.2800636666666	3.0	trials	4	35.0	T	T	10.0
1683.380097	3.0	trials	4	36.0	I	I	6.0
1686.5001303333333	3.0	trials	4	37.0	P	P	12.0
1689.580297	3.0	trials	4	38.0	M	M	7.0
1692.6702970000001	3.0	trials	4	39.0	R	R	11.0
1695.770297	3.0	trials	4	40.0	T	T	5.0
1698.8894970000001	3.0	trials	4	41.0	I	I	2.0
1701.9794636666668	3.0	trials	4	42.0	X	X	8.0
1705.0796303333334	3.0	trials	4	43.0	T	T	9.0
1708.2098303333335	3.0	trials	4	44.0	I	I	1.0
1711.3497303333334	3.0	trials	4	45.0	P	P	6.0
1714.4489303333335	3.0	trials	4	46.0	R	R	10.0
1717.568897	3.0	trials	4	47.0	M	M	4.0
1720.6791303333334	3.0	trials	4	48.0	X	X	3.0
1952.9844516666667	148.94500000000016	epochs	5				
1952.9844516666667	3.0	trials	5	1.0	X	X	10.0
1956.0945183333336	3.0	trials	5	2.0	T	T	1.0
1959.2137183333334	3.0	trials	5	3.0	R	P	3.0
1962.303885	3.0	trials	5	4.0	P	P	8.0
1965.3838850000002	3.0	trials	5	5.0	I	I	7.0
1968.483885	3.0	trials	5	6.0	M	M	5.0
1971.5740516666667	3.0	trials	5	7.0	X	X	6.0
1974.6640516666669	3.0	trials	5	8.0	R	P	11.0
1977.7533183333335	3.0	trials	5	9.0	T	T	12.0
1980.8532850000001	3.0	trials	5	10.0	P	P	9.0
1983.9634516666667	3.0	trials	5	11.0	M	M	2.0
1987.0734850000001	3.0	trials	5	12.0	I	I	4.0
1990.1934516666668	3.0	trials	5	13.0	R	R	11.0
1993.3135183333334	3.0	trials	5	14.0	M	M	8.0
1996.4126183333335	3.0	trials	5	15.0	P	P	7.0
1999.4928850000001	3.0	trials	5	16.0	X	X	12.0
2002.582885	3.0	trials	5	17.0	I	I	4.0
2005.6730850000001	3.0	trials	5	18.0	T	T	9.0
2008.803085	3.0	trials	5	19.0	I	I	2.0
2011.8920850000002	3.0	trials	5	20.0	X	X	1.0
2015.022085	3.0	trials	5	21.0	T	T	5.0
2018.1123850000001	3.0	trials	5	22.0	M	M	10.0
2021.252285	3.0	trials	5	23.0	P	P	3.0
2024.372485	3.0	trials	5	24.0	R	R	6.0
2027.4825850000002	3.0	trials	5	25.0	R	R	2.0
2030.6017183333333	3.0	trials	5	26.0	T	T	3.0
2033.6917516666667	3.0	trials	5	27.0	X	X	4.0
2036.821885	3.0	trials	5	28.0	P	P	1.0
2039.9418850000002	3.0	trials	5	29.0	I	I	9.0
2043.0620516666668	3.0	trials	5	30.0	M	M	7.0
2046.1620850000002	2.9999999999997726	trials	5	31.0	I	I	6.0
2049.2510516666666	3.0	trials	5	32.0	P	P	5.0
2052.351251666667	3.0	trials	5	33.0	R	R	12.0
2055.441285	3.0	trials	5	34.0	M	M	10.0
2058.5513183333333	3.0	trials	5	35.0	T	T	8.0
2061.6614183333336	3.0	trials	5	36.0	X	X	11.0
2064.7706183333335	3.0	trials	5	37.0	X	T	10.0
2067.8706850000003	3.0	trials	5	38.0	R	P	7.0
2071.000718333333	3.0	trials	5	39.0	P	P	12.0
2074.090885	3.0	trials	5	40.0	T	T	1.0
2077.180885	3.0	trials	5	41.0	I	I	6.0
2080.2810183333336	3.0	trials	5	42.0	M	M	8.0
2083.3800850000002	3.0	trials	5	43.0	P	P	5.0
2086.5100516666666	3.0	trials	5	44.0	R	R	11.0
2089.610251666667	3.0	trials	5	45.0	M	M	3.0
2092.7203183333336	3.0	trials	5	46.0	T	T	9.0
2095.820451666667	3.0	trials	5	47.0	X	X	2.0
2098.929451666667	3.0	trials	5	48.0	I	I	4.0
2405.8329016666667	148.95600000000013	epochs	6				
2405.8329016666667	3.0	trials	6	1.0	M	M	5.0
2408.942901666667	3.0	trials	6	2.0	X	T	4.0
2412.0429016666667	3.0	trials	6	3.0	P	P	6.0
2415.1321016666666	3.0	trials	6	4.0	T	T	7.0
2418.2121683333335	3.0	trials	6	5.0	I	I	1.0
2421.302168333333	3.0	trials	6	6.0	R	R	3.0
2424.432568333333	3.0	trials	6	7.0	P	P	2.0
2427.532601666667	3.0	trials	6	8.0	R	R	12.0
2430.642535	3.0	trials	6	9.0	X	X	8.0
2433.741735	3.0	trials	6	10.0	M	M	10.0
2436.851735	3.0	trials	6	11.0	T	T	11.0
2439.961735	3.0	trials	6	12.0	I	I	9.0
2443.081935	3.0	trials	6	13.0	X	X	9.0
2446.201901666667	3.0	trials	6	14.0	R	R	8.0
2449.3211683333334	3.0	trials	6	15.0	T	T	12.0
2452.4111683333335	3.0	trials	6	16.0	M	M	7.0
2455.4911683333335	3.0	trials	6	17.0	I	I	1.0
2458.581335	3.0	trials	6	18.0	P	R	3.0
2461.6771016666667	3.0	trials	6	19.0	T	T	4.0
2464.771535	3.0	trials	6	20.0	R	R	5.0
2467.9105683333332	3.0	trials	6	21.0	M	M	10.0
2471.020735	3.0	trials	6	22.0	I	I	2.0
2474.130735	3.0	trials	6	23.0	X	X	6.0
2477.220735	3.0	trials	6	24.0	P	P	11.0
2480.340935	3.0	trials	6	25.0	M	M	3.0
2483.4599683333336	3.0	trials	6	26.0	T	T	10.0
2486.5501016666667	3.0	trials	6	27.0	R	R	12.0
2489.6801683333333	3.0	trials	6	28.0	X	X	4.0
2492.7805683333336	3.0	trials	6	29.0	I	I	7.0
2495.8703683333333	3.0	trials	6	30.0	P	P	9.0
2498.9665683333333	3.0	trials	6	31.0	P	P	8.0
2502.059368333333	3.0	trials	6	32.0	M	M	1.0
2505.149535	3.0	trials	6	33.0	I	I	11.0
2508.259735	3.0	trials	6	34.0	X	X	6.0
2511.399735	3.0	trials	6	35.0	R	R	2.0
2514.509735	3.0	trials	6	36.0	T	T	5.0
2517.629935	3.0	trials	6	37.0	R	P	12.0
2520.748935	3.0	trials	6	38.0	T	T	5.0
2523.868935	3.0	trials	6	39.0	M	M	11.0
2526.9891683333335	3.0	trials	6	40.0	P	P	1.0
2530.079168333333	3.0	trials	6	41.0	X	X	3.0
2533.1593016666666	3.0	trials	6	42.0	I	I	8.0
2536.2883683333334	3.0	trials	6	43.0	R	R	10.0
2539.388335	3.0	trials	6	44.0	P	P	4.0
2542.4885016666667	3.0	trials	6	45.0	T	T	2.0
2545.578735	3.0	trials	6	46.0	M	M	7.0
2548.688735	3.0	trials	6	47.0	X	X	9.0
2551.788901666667	3.0	trials	6	48.0	I	I	6.0
2677.3927323333332	149.0259666666666	epochs	7				
2677.3927323333332	3.0	trials	7	1.0	R	P	1.0
2680.552899	3.0	trials	7	2.0	I	I	6.0
2683.682899	3.0	trials	7	3.0	X	X	9.0
2686.792899	3.0	trials	7	4.0	M	M	4.0
2689.8829323333334	3.0	trials	7	5.0	T	T	10.0
2692.973165666667	3.0	trials	7	6.0	P	P	7.0
2696.0622989999997	3.0	trials	7	7.0	P	P	8.0
2699.152299	3.0	trials	7	8.0	M	M	11.0
2702.2624656666667	3.0	trials	7	9.0	X	X	5.0
2705.382499	3.0	trials	7	10.0	R	R	12.0
2708.4824323333332	3.0	trials	7	11.0	I	I	3.0
2711.6016656666666	3.0	trials	7	12.0	T	T	2.0
2714.711732333333	3.0	trials	7	13.0	P	P	4.0
2717.8318656666665	3.0	trials	7	14.0	X	X	12.0
2720.9518656666664	3.0	trials	7	15.0	M	M	1.0
2724.041899	3.0	trials	7	16.0	I	I	3.0
2727.1720656666666	3.0	trials	7	17.0	T	T	7.0
2730.261299	3.0	trials	7	18.0	R	R	2.0
2733.3612989999997	3.0	trials	7	19.0	I	X	8.0
2736.451299	3.0	trials	7	20.0	P	P	11.0
2739.5512989999997	3.0	trials	7	21.0	X	X	6.0
2742.651499	3.0	trials	7	22.0	M	M	9.0
2745.7904323333332	3.0	trials	7	23.0	R	R	5.0
2748.900732333333	3.0	trials	7	24.0	T	T	10.0
2752.0007323333334	3.0	trials	7	25.0	X	X	9.0
2755.100699	3.0	trials	7	26.0	P	P	12.0
2758.180899	3.0	trials	7	27.0	I	I	2.0
2761.271032333333	3.0	trials	7	28.0	R	R	1.0
2764.3701323333335	3.0	trials	7	29.0	M	M	7.0
2767.500099	3.0	trials	7	30.0	T	T	8.0
2770.590299	3.0	trials	7	31.0	X	X	3.0
2773.690299	3.0	trials	7	32.0	T	T	10.0
2776.7804656666667	3.0	trials	7	33.0	R	R	4.0
2779.8804656666666	3.0	trials	7	34.0	P	P	11.0
2782.989499	3.0	trials	7	35.0	M	M	5.0
2786.099699	3.0	trials	7	36.0	I	I	6.0
2789.2097323333332	3.0	trials	7	37.0	T	T	8.0
2792.3298656666666	3.0	trials	7	38.0	X	X	12.0
2795.419899	3.0	trials	7	39.0	P	P	7.0
2798.4989323333334	3.0	trials	7	40.0	M	M	11.0
2801.619099	3.0	trials	7	41.0	R	R	1.0
2804.7090656666664	3.0	trials	7	42.0	I	I	5.0
2807.819299	3.0	trials	7	43.0	I	I	2.0
2810.949299	3.0	trials	7	44.0	X	X	4.0
2814.059299	3.0	trials	7	45.0	P	P	10.0
2817.198499	3.0	trials	7	46.0	R	R	3.0
2820.3084989999998	3.0	trials	7	47.0	T	T	9.0
2823.418699	3.0	trials	7	48.0	M	M	6.0
2908.823988	148.98559999999998	epochs	8				
2908.823988	3.0	trials	8	1.0	P	P	7.0
2911.943788	3.0	trials	8	2.0	I	I	11.0
2915.043788	3.0	trials	8	3.0	M	M	6.0
2918.130388	3.0	trials	8	4.0	R	P	8.0
2921.2130213333335	3.0	trials	8	5.0	X	X	12.0
2924.3031213333334	3.0	trials	8	6.0	T	T	2.0
2927.393188	3.0	trials	8	7.0	P	P	5.0
2930.493288	3.0	trials	8	8.0	X	M	9.0
2933.623188	3.0	trials	8	9.0	M	M	1.0
2936.723388	3.0	trials	8	10.0	R	R	4.0
2939.832588	3.0	trials	8	11.0	I	I	10.0
2942.952588	3.0	trials	8	12.0	T	T	3.0
2946.072788	3.0	trials	8	13.0	I	I	1.0
2949.152788	3.0	trials	8	14.0	R	R	5.0
2952.262788	3.0	trials	8	15.0	X	X	9.0
2955.361788	3.0	trials	8	16.0	T	T	10.0
2958.451988	3.0	trials	8	17.0	P	P	8.0
2961.5522213333334	3.0	trials	8	18.0	M	M	11.0
2964.652154666667	3.0	trials	8	19.0	M	M	4.0
2967.742188	3.0	trials	8	20.0	I	I	7.0
2970.8923546666665	3.0	trials	8	21.0	X	X	12.0
2974.021388	3.0	trials	8	22.0	P	P	6.0
2977.141588	3.0	trials	8	23.0	T	T	3.0
2980.251588	3.0	trials	8	24.0	R	R	2.0
2983.371788	3.0	trials	8	25.0	T	T	7.0
2986.491788	3.0	trials	8	26.0	I	I	6.0
2989.591788	3.0	trials	8	27.0	R	P	9.0
2992.6810213333333	3.0	trials	8	28.0	P	P	12.0
2995.8009546666667	3.0	trials	8	29.0	X	X	11.0
2998.900988	3.0	trials	8	30.0	M	M	4.0
3002.0311546666667	3.0	trials	8	31.0	T	T	1.0
3005.131388	3.0	trials	8	32.0	I	I	2.0
3008.2203546666665	3.0	trials	8	33.0	P	P	3.0
3011.320588	3.0	trials	8	34.0	X	X	5.0
3014.4305546666665	3.0	trials	8	35.0	M	M	8.0
3017.540588	3.0	trials	8	36.0	R	R	10.0
3020.650588	3.0	trials	8	37.0	P	P	10.0
3023.760788	3.0	trials	8	38.0	T	T	2.0
3026.849788	3.0	trials	8	39.0	M	M	4.0
3029.979788	3.0	trials	8	40.0	X	X	9.0
3033.0700213333334	3.0	trials	8	41.0	I	I	5.0
3036.1900213333333	3.0	trials	8	42.0	R	R	11.0
3039.280121333333	3.0	trials	8	43.0	X	X	6.0
3042.3802213333333	3.0	trials	8	44.0	I	I	7.0
3045.4792213333335	3.0	trials	8	45.0	R	R	1.0
3048.5893213333334	3.0	trials	8	46.0	M	M	8.0
3051.699588	3.0	trials	8	47.0	P	P	12.0
3054.809588	3.0	trials	8	48.0	T	T	3.0
