onset	duration	nwb_table	Run	TrialNumber	finger	finger_pred	cue_location
688.139579	3.0	trials	2	2.0	I	I	5.0
691.259579	3.0	trials	2	3.0	P	P	11.0
694.3497456666666	3.0	trials	2	4.0	X	X	8.0
697.4297456666667	3.0	trials	2	5.0	R	R	12.0
700.5397790000001	3.0	trials	2	6.0	M	M	6.0
703.648779	3.0	trials	2	7.0	M	M	7.0
706.7690123333334	3.0	trials	2	8.0	R	R	2.0
709.8992123333334	3.0	trials	2	9.0	T	T	3.0
712.9892123333334	3.0	trials	2	10.0	X	P	10.0
716.1092123333334	3.0	trials	2	11.0	P	P	4.0
719.1983456666667	3.0	trials	2	12.0	I	I	1.0
722.2984123333333	3.0	trials	2	13.0	I	I	10.0
725.398579	3.0	trials	2	14.0	X	X	5.0
728.508779	3.0	trials	2	15.0	P	P	3.0
731.598579	3.0	trials	2	16.0	M	R	7.0
734.7187456666667	3.0	trials	2	17.0	T	T	4.0
737.797779	3.0	trials	2	18.0	R	R	8.0
740.9280123333334	3.0	trials	2	19.0	I	I	11.0
744.0480123333334	3.0	trials	2	20.0	R	P	6.0
747.1681456666668	3.0	trials	2	21.0	M	M	12.0
750.2981456666666	3.0	trials	2	22.0	T	T	9.0
753.4382123333334	3.0	trials	2	23.0	P	P	2.0
756.5275790000001	3.0	trials	2	24.0	X	X	1.0
759.657579	3.0	trials	2	25.0	M	R	9.0
762.787579	3.0	trials	2	26.0	X	R	8.0
765.907579	3.0	trials	2	27.0	R	P	4.0
769.007779	3.0	trials	2	28.0	T	T	2.0
772.086779	3.0	trials	2	29.0	P	P	5.0
775.1769790000001	3.0	trials	2	30.0	I	P	1.0
778.256979	3.0	trials	2	31.0	R	P	11.0
781.3971456666667	3.0	trials	2	32.0	X	X	12.0
784.4771123333334	3.0	trials	2	33.0	M	M	7.0
787.577179	3.0	trials	2	34.0	I	I	6.0
790.7062123333334	3.0	trials	2	35.0	P	P	3.0
793.796379	3.0	trials	2	36.0	T	T	10.0
796.936579	3.0	trials	2	37.0	R	P	11.0
800.056579	3.0	trials	2	38.0	X	M	9.0
803.166779	3.0	trials	2	39.0	M	M	5.0
806.295779	3.0	trials	2	40.0	T	X	8.0
809.3860123333334	3.0	trials	2	41.0	I	I	6.0
812.4960123333334	3.0	trials	2	42.0	P	P	1.0
815.6060123333334	3.0	trials	2	43.0	I	X	7.0
818.6861456666667	3.0	trials	2	44.0	R	R	10.0
821.806179	3.0	trials	2	45.0	T	T	12.0
824.9452123333333	3.0	trials	2	46.0	X	X	2.0
828.0354123333334	3.0	trials	2	47.0	M	X	4.0
831.1353456666667	3.0	trials	2	48.0	P	P	3.0
1173.1259830000001	148.90623333333338	epochs	3				
1173.1259830000001	3.0	trials	3	1.0	I	I	4.0
1176.2461496666667	3.0	trials	3	2.0	X	T	1.0
1179.396183	3.0	trials	3	3.0	R	R	12.0
1182.4963830000002	3.0	trials	3	4.0	P	R	2.0
1185.6265830000002	3.0	trials	3	5.0	T	T	9.0
1188.7165496666669	3.0	trials	3	6.0	M	M	7.0
1191.845583	3.0	trials	3	7.0	T	T	10.0
1194.9355496666667	3.0	trials	3	8.0	P	R	3.0
1198.0757496666668	3.0	trials	3	9.0	X	X	11.0
1201.1758163333334	3.0	trials	3	10.0	R	R	8.0
1204.2659163333335	3.0	trials	3	11.0	I	I	6.0
1207.3649830000002	3.0	trials	3	12.0	M	M	5.0
1210.4550163333333	3.0	trials	3	13.0	M	M	2.0
1213.5552496666667	3.0	trials	3	14.0	R	R	1.0
1216.6752163333335	3.0	trials	3	15.0	X	X	10.0
1219.7653830000002	3.0	trials	3	16.0	T	T	5.0
1222.855583	3.0	trials	3	17.0	I	I	9.0
1225.9445830000002	3.0	trials	3	18.0	P	P	8.0
1229.064783	3.0	trials	3	19.0	I	I	12.0
1232.1547496666667	3.0	trials	3	20.0	X	X	6.0
1235.2847163333336	3.0	trials	3	21.0	T	T	7.0
1238.3749496666667	3.0	trials	3	22.0	P	P	4.0
1241.464983	3.0	trials	3	23.0	M	M	11.0
1244.563983	3.0	trials	3	24.0	R	R	3.0
1247.6639830000001	3.0	trials	3	25.0	X	T	5.0
1250.7541496666668	3.0	trials	3	26.0	T	T	11.0
1253.8343830000001	3.0	trials	3	27.0	M	M	2.0
1256.924383	3.0	trials	3	28.0	R	R	12.0
1260.0433830000002	3.0	trials	3	29.0	I	P	4.0
1263.133583	3.0	trials	3	30.0	P	R	3.0
1266.2235830000002	3.0	trials	3	31.0	T	T	10.0
1269.3437163333335	3.0	trials	3	32.0	X	X	1.0
1272.4337830000002	3.0	trials	3	33.0	M	M	6.0
1275.5238163333333	3.0	trials	3	34.0	P	P	7.0
1278.6228163333335	3.0	trials	3	35.0	I	I	8.0
1281.7129830000001	3.0	trials	3	36.0	R	R	9.0
1284.8532163333334	3.0	trials	3	37.0	T	T	4.0
1287.9731496666668	3.0	trials	3	38.0	X	X	12.0
1291.0633830000002	3.0	trials	3	39.0	M	M	7.0
1294.172383	3.0	trials	3	40.0	I	I	9.0
1297.2925830000001	3.0	trials	3	41.0	R	R	3.0
1300.382583	3.0	trials	3	42.0	P	T	8.0
1303.5025830000002	3.0	trials	3	43.0	T	T	5.0
1306.6628163333335	3.0	trials	3	44.0	X	X	10.0
1309.7527830000001	3.0	trials	3	45.0	I	I	11.0
1312.8419496666668	3.0	trials	3	46.0	R	R	1.0
1315.9320163333334	3.0	trials	3	47.0	P	P	6.0
1319.0322163333335	3.0	trials	3	48.0	M	M	2.0
1350.6863079999998	149.0562	epochs	4				
1350.6863079999998	3.0	trials	4	1.0	T	T	10.0
1353.816308	3.0	trials	4	2.0	I	I	3.0
1356.946508	3.0	trials	4	3.0	R	R	9.0
1360.067308	3.0	trials	4	4.0	M	M	4.0
1363.206708	3.0	trials	4	5.0	X	X	8.0
1366.2858079999999	3.0	trials	4	6.0	P	R	6.0
1369.3757079999998	3.0	trials	4	7.0	R	R	1.0
1372.5059079999999	3.0	trials	4	8.0	M	M	11.0
1375.6059413333332	3.0	trials	4	9.0	I	I	12.0
1378.6961413333333	3.0	trials	4	10.0	T	T	2.0
1381.7951746666665	3.0	trials	4	11.0	P	P	7.0
1384.9053079999999	3.0	trials	4	12.0	X	X	5.0
1387.995308	3.0	trials	4	13.0	I	M	7.0
1391.1055079999999	3.0	trials	4	14.0	M	M	1.0
1394.185508	3.0	trials	4	15.0	X	X	6.0
1397.2954746666667	3.0	trials	4	16.0	P	M	10.0
1400.3845079999999	3.0	trials	4	17.0	T	T	4.0
1403.4747413333332	3.0	trials	4	18.0	R	R	2.0
1406.5749079999998	3.0	trials	4	19.0	I	I	12.0
1409.6648413333332	3.0	trials	4	20.0	R	R	11.0
1412.7549413333331	3.0	trials	4	21.0	P	P	9.0
1415.8451413333332	3.0	trials	4	22.0	X	X	3.0
1418.944108	3.0	trials	4	23.0	T	T	5.0
1422.074508	3.0	trials	4	24.0	M	M	8.0
1425.214508	3.0	trials	4	25.0	X	X	12.0
1428.324508	3.0	trials	4	26.0	T	T	5.0
1431.4345079999998	3.0	trials	4	27.0	M	M	10.0
1434.5536746666667	3.0	trials	4	28.0	I	M	8.0
1437.6537413333333	3.0	trials	4	29.0	R	R	2.0
1440.7838746666666	3.0	trials	4	30.0	P	P	9.0
1443.903908	3.0	trials	4	31.0	I	I	11.0
1447.0038746666667	3.0	trials	4	32.0	M	M	7.0
1450.094108	3.0	trials	4	33.0	X	X	1.0
1453.1930746666667	3.0	trials	4	34.0	P	P	3.0
1456.323308	3.0	trials	4	35.0	R	R	4.0
1459.423308	3.0	trials	4	36.0	T	T	6.0
1462.5133079999998	3.0	trials	4	37.0	M	M	2.0
1465.6435079999999	3.0	trials	4	38.0	R	R	9.0
1468.763508	3.0	trials	4	39.0	I	I	4.0
1471.892508	3.0	trials	4	40.0	T	T	5.0
1474.982708	3.0	trials	4	41.0	X	X	3.0
1478.1127413333334	3.0	trials	4	42.0	P	P	12.0
1481.2129413333332	3.0	trials	4	43.0	I	X	10.0
1484.3129413333331	3.0	trials	4	44.0	X	X	7.0
1487.4019413333333	3.0	trials	4	45.0	R	R	11.0
1490.522108	3.0	trials	4	46.0	T	T	1.0
1493.612308	3.0	trials	4	47.0	P	P	8.0
1496.7425079999998	3.0	trials	4	48.0	M	M	6.0
1527.4064663333334	149.05606666666654	epochs	5				
1527.4064663333334	3.0	trials	5	1.0	X	X	5.0
1530.496733	3.0	trials	5	2.0	I	I	4.0
1533.5869663333333	3.0	trials	5	3.0	P	P	1.0
1536.7269663333332	3.0	trials	5	4.0	T	T	12.0
1539.8059663333333	3.0	trials	5	5.0	M	M	6.0
1542.8959663333333	3.0	trials	5	6.0	R	R	10.0
1545.9861663333334	3.0	trials	5	7.0	I	I	2.0
1549.0760996666666	3.0	trials	5	8.0	R	R	9.0
1552.2163329999998	3.0	trials	5	9.0	P	P	3.0
1555.3064996666667	3.0	trials	5	10.0	T	T	7.0
1558.395533	3.0	trials	5	11.0	X	X	8.0
1561.525533	3.0	trials	5	12.0	M	M	11.0
1564.635533	3.0	trials	5	13.0	R	R	9.0
1567.7357663333332	3.0	trials	5	14.0	M	M	1.0
1570.8657663333333	3.0	trials	5	15.0	T	T	3.0
1574.004933	3.0	trials	5	16.0	P	X	4.0
1577.0849329999999	3.0	trials	5	17.0	I	I	5.0
1580.2049663333332	3.0	trials	5	18.0	X	X	10.0
1583.295333	3.0	trials	5	19.0	I	I	7.0
1586.395333	3.0	trials	5	20.0	M	R	2.0
1589.5053329999998	3.0	trials	5	21.0	P	P	8.0
1592.604333	3.0	trials	5	22.0	X	X	6.0
1595.7345329999998	3.0	trials	5	23.0	T	T	11.0
1598.8444996666665	3.0	trials	5	24.0	R	R	12.0
1601.9345329999999	3.0	trials	5	25.0	I	I	6.0
1605.0447663333332	3.0	trials	5	26.0	R	M	5.0
1608.1346996666666	3.0	trials	5	27.0	T	T	8.0
1611.2139663333332	3.0	trials	5	28.0	P	P	9.0
1614.3039663333332	3.0	trials	5	29.0	X	X	4.0
1617.394133	3.0	trials	5	30.0	M	M	12.0
1620.5141996666666	3.0	trials	5	31.0	M	M	11.0
1623.604333	3.0	trials	5	32.0	T	T	2.0
1626.693333	3.0	trials	5	33.0	P	P	7.0
1629.7833329999999	3.0	trials	5	34.0	X	X	1.0
1632.913533	3.0	trials	5	35.0	R	P	3.0
1636.043533	3.0	trials	5	36.0	I	I	10.0
1639.173533	3.0	trials	5	37.0	T	T	12.0
1642.333733	3.0	trials	5	38.0	X	X	9.0
1645.4527663333333	3.0	trials	5	39.0	M	M	5.0
1648.542933	3.0	trials	5	40.0	I	I	3.0
1651.6429329999999	3.0	trials	5	41.0	R	R	4.0
1654.773133	3.0	trials	5	42.0	P	P	2.0
1657.913333	3.0	trials	5	43.0	X	X	10.0
1661.0333329999999	3.0	trials	5	44.0	P	I	6.0
1664.122533	3.0	trials	5	45.0	M	M	8.0
1667.2424996666666	3.0	trials	5	46.0	R	X	11.0
1670.372533	3.0	trials	5	47.0	T	T	1.0
1673.462533	3.0	trials	5	48.0	I	I	7.0
1724.256416	149.00600000000009	epochs	6				
1724.256416	3.0	trials	6	1.0	T	T	4.0
1727.346616	3.0	trials	6	2.0	X	I	11.0
1730.4666493333334	3.0	trials	6	3.0	R	R	6.0
1733.595616	3.0	trials	6	4.0	I	I	10.0
1736.716016	3.0	trials	6	5.0	P	P	3.0
1739.805816	3.0	trials	6	6.0	M	M	1.0
1742.8859826666667	3.0	trials	6	7.0	I	I	7.0
1745.9960826666668	3.0	trials	6	8.0	T	T	8.0
1749.1252160000001	3.0	trials	6	9.0	X	X	12.0
1752.215216	3.0	trials	6	10.0	P	R	2.0
1755.305216	3.0	trials	6	11.0	R	M	5.0
1758.415416	3.0	trials	6	12.0	M	M	9.0
1761.5454160000002	3.0	trials	6	13.0	P	M	5.0
1764.6656493333335	3.0	trials	6	14.0	T	T	1.0
1767.754616	3.0	trials	6	15.0	M	M	9.0
1770.8547826666668	3.0	trials	6	16.0	I	I	12.0
1773.9448493333334	3.0	trials	6	17.0	X	X	10.0
1777.045016	3.0	trials	6	18.0	R	R	2.0
1780.1450493333334	3.0	trials	6	19.0	R	R	3.0
1783.235216	3.0	trials	6	20.0	X	X	6.0
1786.364216	3.0	trials	6	21.0	T	T	11.0
1789.484416	3.0	trials	6	22.0	M	M	4.0
1792.5744160000002	3.0	trials	6	23.0	P	R	7.0
1795.674416	3.0	trials	6	24.0	I	I	8.0
1798.7810826666666	3.0	trials	6	25.0	M	M	10.0
1801.863616	3.0	trials	6	26.0	R	R	7.0
1804.9436493333333	3.0	trials	6	27.0	P	P	1.0
1808.0637826666666	3.0	trials	6	28.0	X	X	11.0
1811.193816	3.0	trials	6	29.0	T	T	8.0
1814.2838493333334	3.0	trials	6	30.0	I	I	5.0
1817.404016	3.0	trials	6	31.0	T	T	4.0
1820.523216	3.0	trials	6	32.0	M	M	3.0
1823.613216	3.0	trials	6	33.0	R	R	9.0
1826.723216	3.0	trials	6	34.0	X	X	2.0
1829.823416	3.0	trials	6	35.0	I	I	6.0
1832.963416	3.0	trials	6	36.0	P	P	12.0
1836.0625493333334	3.0	trials	6	37.0	X	X	3.0
1839.152616	3.0	trials	6	38.0	T	T	5.0
1842.2826493333334	3.0	trials	6	39.0	I	I	7.0
1845.3728493333333	3.0	trials	6	40.0	P	P	10.0
1848.5028493333334	3.0	trials	6	41.0	R	R	6.0
1851.592816	3.0	trials	6	42.0	M	M	1.0
1854.7120493333334	3.0	trials	6	43.0	X	T	12.0
1857.802216	3.0	trials	6	44.0	R	R	9.0
1860.905416	3.0	trials	6	45.0	P	P	8.0
1864.042216	3.0	trials	6	46.0	I	I	11.0
1867.172416	3.0	trials	6	47.0	T	T	4.0
1870.262416	3.0	trials	6	48.0	M	M	2.0
1931.616539	148.95600000000013	epochs	7				
1931.616539	3.0	trials	7	1.0	P	P	1.0
1934.716539	3.0	trials	7	2.0	T	T	12.0
1937.826739	3.0	trials	7	3.0	M	M	11.0
1940.9157723333335	3.0	trials	7	4.0	R	R	8.0
1944.0557723333334	3.0	trials	7	5.0	I	I	10.0
1947.135939	3.0	trials	7	6.0	X	X	5.0
1950.2261056666669	3.0	trials	7	7.0	I	M	4.0
1953.306139	3.0	trials	7	8.0	X	X	9.0
1956.3961390000002	3.0	trials	7	9.0	R	R	3.0
1959.535139	3.0	trials	7	10.0	M	R	2.0
1962.6453723333334	3.0	trials	7	11.0	T	T	7.0
1965.7655723333335	3.0	trials	7	12.0	P	P	6.0
1968.8555056666669	3.0	trials	7	13.0	P	P	11.0
1971.9754723333335	3.0	trials	7	14.0	I	I	10.0
1975.0655390000002	3.0	trials	7	15.0	M	M	5.0
1978.1847723333335	3.0	trials	7	16.0	T	T	7.0
1981.324939	3.0	trials	7	17.0	R	R	9.0
1984.4449390000002	3.0	trials	7	18.0	X	X	8.0
1987.544939	3.0	trials	7	19.0	P	P	4.0
1990.6350723333335	3.0	trials	7	20.0	T	T	3.0
1993.7641390000001	3.0	trials	7	21.0	R	M	6.0
1996.854139	3.0	trials	7	22.0	I	I	2.0
1999.9443723333334	3.0	trials	7	23.0	M	M	1.0
2003.0845056666667	3.0	trials	7	24.0	X	R	12.0
2006.214539	3.0	trials	7	25.0	I	R	5.0
2009.3045056666667	3.0	trials	7	26.0	X	R	2.0
2012.423739	3.0	trials	7	27.0	R	R	6.0
2015.5038056666667	3.0	trials	7	28.0	P	P	8.0
2018.593939	3.0	trials	7	29.0	T	T	7.0
2021.6939390000002	3.0	trials	7	30.0	M	M	11.0
2024.814139	3.0	trials	7	31.0	M	M	1.0
2027.9040723333335	3.0	trials	7	32.0	T	T	12.0
2031.0031056666667	3.0	trials	7	33.0	I	I	10.0
2034.1131056666668	3.0	trials	7	34.0	X	X	4.0
2037.2033723333334	3.0	trials	7	35.0	P	P	3.0
2040.2935056666668	3.0	trials	7	36.0	R	M	9.0
2043.3935390000001	3.0	trials	7	37.0	X	X	2.0
2046.512539	3.0000000000002274	trials	7	38.0	R	M	11.0
2049.5928056666667	3.0	trials	7	39.0	M	M	9.0
2052.712939	3.0	trials	7	40.0	P	T	1.0
2055.842939	3.0	trials	7	41.0	T	T	3.0
2058.9329390000003	3.0	trials	7	42.0	I	I	12.0
2062.023139	3.0	trials	7	43.0	T	T	5.0
2065.1121056666666	3.0	trials	7	44.0	M	M	8.0
2068.232139	3.0	trials	7	45.0	X	X	7.0
2071.3684390000003	3.0	trials	7	46.0	P	P	6.0
2074.482539	3.0	trials	7	47.0	R	R	4.0
2077.5725390000002	3.0	trials	7	48.0	I	I	10.0
2108.476761666667	149.12603333333345	epochs	8				
2108.476761666667	3.0	trials	8	1.0	X	X	7.0
2111.5769950000004	3.0	trials	8	2.0	I	I	11.0
2114.717195	3.0	trials	8	3.0	T	T	5.0
2117.846195	3.0	trials	8	4.0	R	R	10.0
2120.966195	3.0	trials	8	5.0	M	M	6.0
2124.0461950000004	3.0	trials	8	6.0	P	P	12.0
2127.1464283333335	3.0	trials	8	7.0	M	M	8.0
2130.2363950000004	3.0	trials	8	8.0	I	I	1.0
2133.365561666667	3.0	trials	8	9.0	T	T	3.0
2136.5058283333333	3.0	trials	8	10.0	X	X	2.0
2139.6058283333336	3.0	trials	8	11.0	R	R	9.0
2142.7058283333336	3.0	trials	8	12.0	P	R	4.0
2145.795995	3.0	trials	8	13.0	T	T	8.0
2148.885995	3.0	trials	8	14.0	I	I	2.0
2152.014995	3.0	trials	8	15.0	R	R	7.0
2155.105161666667	3.0	trials	8	16.0	X	X	1.0
2158.185195	3.0	trials	8	17.0	P	P	9.0
2161.275395	3.0	trials	8	18.0	M	M	10.0
2164.395395	3.0	trials	8	19.0	I	I	4.0
2167.4955950000003	3.0	trials	8	20.0	M	M	3.0
2170.624561666667	3.0	trials	8	21.0	R	P	12.0
2173.7547283333333	3.0	trials	8	22.0	T	T	11.0
2176.9348283333334	3.0	trials	8	23.0	P	P	6.0
2180.0348283333333	3.0	trials	8	24.0	X	X	5.0
2183.124995	3.0	trials	8	25.0	I	I	12.0
2186.233995	3.0	trials	8	26.0	X	X	7.0
2189.333995	3.0	trials	8	27.0	T	T	11.0
2192.4141950000003	3.0	trials	8	28.0	M	R	4.0
2195.504195	3.0	trials	8	29.0	P	R	8.0
2198.5844283333336	3.0	trials	8	30.0	R	R	10.0
2201.7244283333334	3.0	trials	8	31.0	T	T	1.0
2204.8434283333336	3.0	trials	8	32.0	M	M	9.0
2207.973595	3.0	trials	8	33.0	P	P	6.0
2211.0736283333335	3.0	trials	8	34.0	X	X	2.0
2214.1738283333334	3.0	trials	8	35.0	R	R	5.0
2217.313861666667	3.0	trials	8	36.0	I	I	3.0
2220.403995	3.0	trials	8	37.0	M	M	4.0
2223.532995	3.0	trials	8	38.0	T	T	2.0
2226.612995	3.0	trials	8	39.0	I	I	7.0
2229.7329950000003	3.0	trials	8	40.0	X	X	9.0
2232.833195	3.0	trials	8	41.0	R	R	8.0
2235.9734283333337	3.0	trials	8	42.0	P	P	12.0
2239.092561666667	3.0	trials	8	43.0	R	R	11.0
2242.182561666667	3.0	trials	8	44.0	I	I	6.0
2245.322595	3.0	trials	8	45.0	T	T	10.0
2248.4126283333335	3.0	trials	8	46.0	P	P	5.0
2251.5128283333333	3.0	trials	8	47.0	M	M	1.0
2254.6027950000002	3.0	trials	8	48.0	X	X	3.0
2283.4177253333332	149.0058666666664	epochs	9				
2283.4177253333332	3.0	trials	9	1.0	X	I	6.0
2286.5477586666666	3.0	trials	9	2.0	M	M	11.0
2289.6677919999997	3.0	trials	9	3.0	T	T	10.0
2292.766792	3.0	trials	9	4.0	I	I	9.0
2295.887025333333	3.0	trials	9	5.0	P	P	8.0
2298.977025333333	3.0	trials	9	6.0	R	R	12.0
2302.107192	3.0	trials	9	7.0	P	P	2.0
2305.2271586666666	3.0	trials	9	8.0	I	I	1.0
2308.366392	3.0	trials	9	9.0	R	R	3.0
2311.4564586666665	3.0	trials	9	10.0	T	T	7.0
2314.5665919999997	3.0	trials	9	11.0	X	X	4.0
2317.656592	3.0	trials	9	12.0	M	M	5.0
2320.7567919999997	3.0	trials	9	13.0	X	T	7.0
2323.856792	3.0	trials	9	14.0	I	I	5.0
2326.945792	3.0	trials	9	15.0	M	M	10.0
2330.075992	3.0	trials	9	16.0	T	R	8.0
2333.156225333333	3.0	trials	9	17.0	R	R	2.0
2336.256225333333	3.0	trials	9	18.0	P	I	12.0
2339.356225333333	3.0	trials	9	19.0	I	I	9.0
2342.4661253333334	3.0	trials	9	20.0	P	R	1.0
2345.5553586666665	3.0	trials	9	21.0	R	R	6.0
2348.645592	3.0	trials	9	22.0	T	T	11.0
2351.7455919999998	3.0	trials	9	23.0	M	R	4.0
2354.835592	3.0	trials	9	24.0	X	X	3.0
2357.9357919999998	3.0	trials	9	25.0	X	I	4.0
2361.0647919999997	3.0	trials	9	26.0	I	I	7.0
2364.194792	3.0	trials	9	27.0	P	R	3.0
2367.2749919999997	3.0	trials	9	28.0	M	M	1.0
2370.364992	3.0	trials	9	29.0	R	M	8.0
2373.495192	3.0	trials	9	30.0	T	T	6.0
2376.6251586666667	3.0	trials	9	31.0	I	I	11.0
2379.7441919999997	3.0	trials	9	32.0	X	I	10.0
2382.834225333333	3.0	trials	9	33.0	R	R	5.0
2385.9345919999996	3.0	trials	9	34.0	T	T	12.0
2389.0245919999998	3.0	trials	9	35.0	P	I	2.0
2392.1245919999997	3.0	trials	9	36.0	M	M	9.0
2395.264792	3.0	trials	9	37.0	T	T	1.0
2398.3637919999996	3.0	trials	9	38.0	X	X	3.0
2401.463792	3.0	trials	9	39.0	M	M	9.0
2404.584025333333	3.0	trials	9	40.0	I	I	5.0
2407.704025333333	3.0	trials	9	41.0	P	P	11.0
2410.7941586666666	3.0	trials	9	42.0	R	R	10.0
2413.873192	3.0	trials	9	43.0	I	I	4.0
2416.9634253333334	3.0	trials	9	44.0	R	R	7.0
2420.1034586666665	3.0	trials	9	45.0	T	T	8.0
2423.1935919999996	3.0	trials	9	46.0	M	M	6.0
2426.3235919999997	3.0	trials	9	47.0	X	X	12.0
2429.4235919999996	3.0	trials	9	48.0	P	P	2.0
