onset	duration	nwb_table	Run	TrialNumber	finger	finger_pred	cue_location
868.402576	3.0	trials	1	16.0	I	I	4.0
871.492576	3.0	trials	1	17.0	R	R	11.0
874.6027426666667	3.0	trials	1	18.0	P	P	9.0
877.701776	3.0	trials	1	19.0	T	T	1.0
880.791776	3.0	trials	1	20.0	R	R	2.0
883.881976	3.0	trials	1	21.0	M	X	10.0
886.981976	3.0	trials	1	22.0	X	X	6.0
890.0820093333333	3.0	trials	1	23.0	P	P	5.0
893.1712093333333	3.0	trials	1	24.0	I	I	7.0
896.281176	3.0	trials	1	25.0	I	I	6.0
899.411376	3.0	trials	1	26.0	T	T	5.0
902.4914093333333	3.0	trials	1	27.0	P	P	10.0
905.591576	3.0	trials	1	28.0	R	R	2.0
908.681776	3.0	trials	1	29.0	X	M	9.0
911.7807760000001	3.0	trials	1	30.0	M	R	11.0
914.870776	3.0	trials	1	31.0	M	M	4.0
917.960776	3.0	trials	1	32.0	T	T	12.0
921.0710093333333	3.0	trials	1	33.0	R	R	8.0
924.1610093333334	3.0	trials	1	34.0	P	P	1.0
927.2610093333334	3.0	trials	1	35.0	I	I	7.0
930.370176	3.0	trials	1	36.0	X	X	3.0
933.5102093333334	3.0	trials	1	37.0	I	I	11.0
936.6302093333334	3.0	trials	1	38.0	P	P	6.0
939.720576	3.0	trials	1	39.0	T	T	10.0
942.800576	3.0	trials	1	40.0	M	M	12.0
945.919576	3.0	trials	1	41.0	X	X	5.0
949.029576	3.0	trials	1	42.0	R	R	4.0
952.169776	3.0	trials	1	43.0	M	M	7.0
955.259776	3.0	trials	1	44.0	R	R	9.0
958.539976	3.0	trials	1	45.0	T	T	8.0
961.679976	3.0	trials	1	46.0	P	P	2.0
964.7792093333334	3.0	trials	1	47.0	X	X	3.0
967.889176	3.0	trials	1	48.0	I	I	1.0
1008.813621	149.2449999999999	epochs	2				
1008.813621	3.0	trials	2	1.0	R	R	6.0
1011.8937876666666	3.0	trials	2	2.0	M	M	10.0
1015.0138543333334	3.0	trials	2	3.0	P	P	8.0
1018.152821	3.0	trials	2	4.0	I	I	9.0
1021.233021	3.0	trials	2	5.0	X	X	12.0
1024.584821	3.0	trials	2	6.0	T	T	5.0
1027.703221	3.0	trials	2	7.0	M	R	3.0
1030.8132209999999	3.0	trials	2	8.0	T	T	2.0
1033.912221	3.0	trials	2	9.0	I	I	4.0
1037.0323876666666	3.0	trials	2	10.0	R	R	7.0
1040.1423876666668	3.0	trials	2	11.0	P	P	11.0
1043.2326209999999	3.0	trials	2	12.0	X	X	1.0
1046.3326543333333	3.0	trials	2	13.0	M	R	3.0
1049.4726543333334	3.0	trials	2	14.0	X	M	11.0
1052.601821	3.0	trials	2	15.0	I	I	4.0
1055.7118543333333	3.0	trials	2	16.0	P	P	10.0
1058.8120876666667	3.0	trials	2	17.0	R	R	6.0
1061.9120543333333	3.0	trials	2	18.0	T	T	5.0
1065.022221	3.0	trials	2	19.0	P	P	7.0
1068.111221	3.0	trials	2	20.0	X	X	8.0
1071.211221	3.0	trials	2	21.0	R	R	1.0
1074.3013876666666	3.0	trials	2	22.0	M	M	9.0
1077.401421	3.0	trials	2	23.0	T	T	2.0
1080.5116543333334	3.0	trials	2	24.0	I	I	12.0
1083.6116543333333	3.0	trials	2	25.0	X	X	3.0
1086.7106543333334	3.0	trials	2	26.0	R	R	8.0
1089.820821	3.0	trials	2	27.0	I	I	4.0
1092.9008543333334	3.0	trials	2	28.0	T	X	11.0
1095.9910876666668	3.0	trials	2	29.0	M	R	2.0
1099.081221	3.0	trials	2	30.0	P	P	6.0
1102.221221	3.0	trials	2	31.0	P	P	9.0
1105.320221	3.0	trials	2	32.0	T	T	7.0
1108.4002209999999	3.0	trials	2	33.0	M	M	1.0
1111.540421	3.0	trials	2	34.0	X	X	12.0
1114.640421	3.0	trials	2	35.0	R	R	5.0
1117.740421	3.0	trials	2	36.0	I	X	10.0
1120.869621	3.0	trials	2	37.0	M	R	9.0
1123.989821	3.0	trials	2	38.0	X	I	8.0
1127.0998543333333	3.0	trials	2	39.0	R	R	5.0
1130.1998543333334	3.0	trials	2	40.0	I	I	11.0
1133.2899876666665	3.0	trials	2	41.0	T	T	3.0
1136.4200876666666	3.0	trials	2	42.0	P	P	4.0
1139.519221	3.0	trials	2	43.0	R	R	2.0
1142.609221	3.0	trials	2	44.0	M	X	6.0
1145.7193876666665	3.0	trials	2	45.0	P	P	1.0
1148.809421	3.0	trials	2	46.0	T	T	12.0
1151.919421	3.0	trials	2	47.0	I	I	10.0
1155.058621	3.0	trials	2	48.0	X	M	7.0
2213.0423213333333	148.75599999999986	epochs	3				
2213.0423213333333	3.0	trials	3	1.0	T	T	10.0
2216.162521333333	3.0	trials	3	2.0	X	X	2.0
2219.282488	3.0	trials	3	3.0	R	R	3.0
2222.3927546666664	3.0	trials	3	4.0	P	P	9.0
2225.491688	3.0	trials	3	5.0	M	R	1.0
2228.611888	3.0	trials	3	6.0	I	I	6.0
2231.741888	3.0	trials	3	7.0	I	I	4.0
2234.842088	3.0	trials	3	8.0	P	P	5.0
2237.942088	3.0	trials	3	9.0	T	T	7.0
2241.0310879999997	3.0	trials	3	10.0	M	M	8.0
2244.141288	3.0	trials	3	11.0	X	X	12.0
2247.231288	3.0	trials	3	12.0	R	M	11.0
2250.331488	3.0	trials	3	13.0	M	M	3.0
2253.461488	3.0	trials	3	14.0	T	T	1.0
2256.541521333333	3.0	trials	3	15.0	X	X	4.0
2259.6306879999997	3.0	trials	3	16.0	P	P	5.0
2262.7208546666666	3.0	trials	3	17.0	R	M	7.0
2265.810888	3.0	trials	3	18.0	I	I	11.0
2268.910888	3.0	trials	3	19.0	I	I	6.0
2272.0110879999997	3.0	trials	3	20.0	T	T	10.0
2275.1000546666664	3.0	trials	3	21.0	X	M	9.0
2278.200054666667	3.0	trials	3	22.0	R	R	8.0
2281.2903213333334	3.0	trials	3	23.0	M	M	2.0
2284.400288	3.0	trials	3	24.0	P	P	12.0
2287.500488	3.0	trials	3	25.0	X	X	6.0
2290.620488	3.0	trials	3	26.0	M	R	7.0
2293.709521333333	3.0	trials	3	27.0	R	R	9.0
2296.809721333333	3.0	trials	3	28.0	I	I	1.0
2299.919888	3.0	trials	3	29.0	P	P	4.0
2303.009888	3.0	trials	3	30.0	T	I	5.0
2306.0998879999997	3.0	trials	3	31.0	M	R	10.0
2309.200054666667	3.0	trials	3	32.0	P	R	8.0
2312.2990879999998	3.0	trials	3	33.0	I	I	3.0
2315.399088	3.0	trials	3	34.0	R	M	12.0
2318.4893213333335	3.0	trials	3	35.0	X	X	2.0
2321.5893213333334	3.0	trials	3	36.0	T	T	11.0
2324.689488	3.0	trials	3	37.0	X	M	6.0
2327.8084546666664	3.0	trials	3	38.0	P	P	3.0
2330.9185213333335	3.0	trials	3	39.0	I	I	7.0
2334.048688	3.0	trials	3	40.0	M	M	10.0
2337.138888	3.0	trials	3	41.0	R	M	11.0
2340.228888	3.0	trials	3	42.0	T	T	9.0
2343.318888	3.0	trials	3	43.0	I	I	5.0
2346.408088	3.0	trials	3	44.0	T	I	1.0
2349.498088	3.0	trials	3	45.0	R	P	2.0
2352.608088	3.0	trials	3	46.0	M	X	8.0
2355.7082546666666	3.0	trials	3	47.0	P	R	4.0
2358.798321333333	3.0	trials	3	48.0	X	X	12.0
2387.8724343333333	148.83599999999979	epochs	4				
2387.8724343333333	3.0	trials	4	1.0	I	I	11.0
2391.002534333333	3.0	trials	4	2.0	M	M	5.0
2394.082801	3.0	trials	4	3.0	P	P	12.0
2397.182801	3.0	trials	4	4.0	X	X	4.0
2400.281801	3.0	trials	4	5.0	T	T	7.0
2403.3720009999997	3.0	trials	4	6.0	R	R	1.0
2406.452001	3.0	trials	4	7.0	X	M	2.0
2409.5820009999998	3.0	trials	4	8.0	T	T	9.0
2412.712201	3.0	trials	4	9.0	M	M	8.0
2415.8112343333332	3.0	trials	4	10.0	I	I	6.0
2418.9013676666664	3.0	trials	4	11.0	P	P	10.0
2422.0013676666667	3.0	trials	4	12.0	R	R	3.0
2425.1316343333333	3.0	trials	4	13.0	T	T	6.0
2428.2416343333334	3.0	trials	4	14.0	X	X	8.0
2431.331801	3.0	trials	4	15.0	R	R	11.0
2434.4608009999997	3.0	trials	4	16.0	I	I	7.0
2437.5509676666666	3.0	trials	4	17.0	P	P	12.0
2440.7009676666667	3.0	trials	4	18.0	M	M	4.0
2443.791401	3.0	trials	4	19.0	I	I	3.0
2446.8811676666664	3.0	trials	4	20.0	M	M	10.0
2450.000201	3.0	trials	4	21.0	T	T	5.0
2453.100601	3.0	trials	4	22.0	X	M	9.0
2456.210434333333	3.0	trials	4	23.0	R	R	1.0
2459.320401	3.0	trials	4	24.0	P	P	2.0
2462.4206676666668	3.0	trials	4	25.0	P	R	3.0
2465.5406676666666	3.0	trials	4	26.0	M	M	5.0
2468.639801	3.0	trials	4	27.0	R	R	7.0
2471.749801	3.0	trials	4	28.0	T	T	6.0
2474.829801	3.0	trials	4	29.0	X	M	11.0
2477.940001	3.0	trials	4	30.0	I	I	8.0
2481.070001	3.0	trials	4	31.0	P	P	10.0
2484.1600009999997	3.0	trials	4	32.0	T	I	4.0
2487.259201	3.0	trials	4	33.0	M	M	12.0
2490.3594343333334	3.0	trials	4	34.0	I	I	9.0
2493.439401	3.0	trials	4	35.0	X	X	1.0
2496.549434333333	3.0	trials	4	36.0	R	R	2.0
2499.639634333333	3.0	trials	4	37.0	T	T	4.0
2502.7686343333335	3.0	trials	4	38.0	R	R	6.0
2505.858801	3.0	trials	4	39.0	I	I	11.0
2508.938801	3.0	trials	4	40.0	P	R	2.0
2512.028801	3.0	trials	4	41.0	M	M	12.0
2515.119001	3.0	trials	4	42.0	X	X	8.0
2518.219001	3.0	trials	4	43.0	T	T	7.0
2521.328201	3.0	trials	4	44.0	X	X	10.0
2524.418134333333	3.0	trials	4	45.0	M	M	3.0
2527.518234333333	3.0	trials	4	46.0	I	I	1.0
2530.608434333333	3.0	trials	4	47.0	R	R	5.0
2533.708434333333	3.0	trials	4	48.0	P	P	9.0
2564.4330273333335	148.92599999999993	epochs	5				
2564.4330273333335	3.0	trials	5	1.0	T	T	7.0
2567.5330273333334	3.0	trials	5	2.0	R	R	1.0
2570.6332273333337	3.0	trials	5	3.0	X	X	5.0
2573.7222273333336	3.0	trials	5	4.0	P	R	3.0
2576.812394	3.0	trials	5	5.0	M	M	4.0
2579.9523940000004	3.0	trials	5	6.0	I	I	11.0
2583.0868273333335	3.0	trials	5	7.0	M	M	10.0
2586.212594	3.0	trials	5	8.0	P	P	8.0
2589.302594	3.0	trials	5	9.0	X	M	6.0
2592.391760666667	3.0	trials	5	10.0	I	I	9.0
2595.4818273333335	3.0	trials	5	11.0	T	T	2.0
2598.5919273333334	3.0	trials	5	12.0	R	M	12.0
2601.7020273333333	3.0	trials	5	13.0	I	I	3.0
2604.8220273333336	3.0	trials	5	14.0	T	T	2.0
2607.9211606666668	3.0	trials	5	15.0	M	M	9.0
2611.0112273333334	3.0	trials	5	16.0	P	P	6.0
2614.1013940000003	3.0	trials	5	17.0	X	X	8.0
2617.221394	3.0	trials	5	18.0	R	R	4.0
2620.321394	3.0	trials	5	19.0	R	M	1.0
2623.411560666667	3.0	trials	5	20.0	M	M	7.0
2626.500594	3.0	trials	5	21.0	X	X	11.0
2629.6008273333337	3.0	trials	5	22.0	I	I	5.0
2632.7308273333333	3.0	trials	5	23.0	P	P	10.0
2635.8208273333335	3.0	trials	5	24.0	T	T	12.0
2638.920994	3.0	trials	5	25.0	I	I	1.0
2642.050994	3.0	trials	5	26.0	T	T	4.0
2645.1301606666666	3.0	trials	5	27.0	M	M	8.0
2648.2302606666667	3.0	trials	5	28.0	R	R	10.0
2651.310394	3.0	trials	5	29.0	X	X	7.0
2654.4003940000002	3.0	trials	5	30.0	P	X	11.0
2657.500394	3.0	trials	5	31.0	I	I	2.0
2660.629594	3.0	trials	5	32.0	P	P	6.0
2663.7295940000004	3.0	trials	5	33.0	R	R	3.0
2666.8598273333337	3.0	trials	5	34.0	X	M	5.0
2669.9598273333336	3.0	trials	5	35.0	M	M	9.0
2673.0700273333337	3.0	trials	5	36.0	T	T	12.0
2676.1800273333333	3.0	trials	5	37.0	P	P	4.0
2679.2990273333335	3.0	trials	5	38.0	X	X	6.0
2682.3890273333336	3.0	trials	5	39.0	I	I	7.0
2685.4692273333335	3.0	trials	5	40.0	R	R	9.0
2688.5793940000003	3.0	trials	5	41.0	M	I	1.0
2691.669394	3.0	trials	5	42.0	T	T	10.0
2694.7585940000004	3.0	trials	5	43.0	I	I	3.0
2697.868594	3.0	trials	5	44.0	X	M	12.0
2700.958594	3.0	trials	5	45.0	T	I	8.0
2704.0688273333335	3.0	trials	5	46.0	P	P	11.0
2707.1988273333336	3.0	trials	5	47.0	R	R	2.0
2710.3590273333334	3.0	trials	5	48.0	M	M	5.0
2796.1132113333333	149.0347333333334	epochs	6				
2796.1132113333333	3.0	trials	6	1.0	I	I	3.0
2799.203211333333	3.0	trials	6	2.0	X	M	6.0
2802.322378	3.0	trials	6	3.0	T	T	9.0
2805.412378	3.0	trials	6	4.0	P	P	5.0
2808.5023779999997	3.0	trials	6	5.0	M	R	1.0
2811.6325446666665	3.0	trials	6	6.0	R	P	4.0
2814.722578	3.0	trials	6	7.0	X	M	12.0
2817.861578	3.0	trials	6	8.0	I	I	11.0
2820.981778	3.0	trials	6	9.0	P	P	8.0
2824.0718113333332	3.0	trials	6	10.0	T	T	2.0
2827.1819446666664	3.0	trials	6	11.0	M	M	10.0
2830.321978	3.0	trials	6	12.0	R	M	7.0
2833.422011333333	3.0	trials	6	13.0	P	P	8.0
2836.521211333333	3.0	trials	6	14.0	R	R	5.0
2839.6112446666666	3.0	trials	6	15.0	T	T	3.0
2842.7013779999997	3.0	trials	6	16.0	M	M	9.0
2845.8213779999996	3.0	trials	6	17.0	I	I	7.0
2848.941578	3.0	trials	6	18.0	X	I	10.0
2852.0305446666666	3.0	trials	6	19.0	P	R	6.0
2855.1405446666663	3.0	trials	6	20.0	R	R	1.0
2858.2308113333333	3.0	trials	6	21.0	T	I	4.0
2861.3209113333332	3.0	trials	6	22.0	I	I	11.0
2864.411011333333	3.0	trials	6	23.0	M	R	12.0
2867.561011333333	3.0	trials	6	24.0	X	M	2.0
2870.6601779999996	3.0	trials	6	25.0	T	T	5.0
2873.7802446666665	3.0	trials	6	26.0	X	X	7.0
2876.8703446666664	3.0	trials	6	27.0	M	M	1.0
2879.9603779999998	3.0	trials	6	28.0	P	P	8.0
2883.0405446666664	3.0	trials	6	29.0	R	R	4.0
2886.180578	3.0	trials	6	30.0	I	I	2.0
2889.2795779999997	3.0	trials	6	31.0	P	P	9.0
2892.399578	3.0	trials	6	32.0	M	M	10.0
2895.5298113333333	3.0	trials	6	33.0	T	T	11.0
2898.619811333333	3.0	trials	6	34.0	X	M	12.0
2901.7200113333333	3.0	trials	6	35.0	R	R	3.0
2904.819011333333	3.0	trials	6	36.0	I	I	6.0
2907.959111333333	3.0	trials	6	37.0	R	R	11.0
2911.079211333333	3.0	trials	6	38.0	T	T	7.0
2914.1595446666665	3.0	trials	6	39.0	X	R	8.0
2917.249378	3.0	trials	6	40.0	P	P	12.0
2920.369378	3.0	trials	6	41.0	M	R	10.0
2923.4585779999998	3.0	trials	6	42.0	I	I	4.0
2926.5385779999997	3.0	trials	6	43.0	R	R	1.0
2929.7087779999997	3.0	trials	6	44.0	M	R	5.0
2932.838778	3.0	trials	6	45.0	X	X	9.0
2935.928811333333	3.0	trials	6	46.0	T	T	3.0
2939.0190113333333	3.0	trials	6	47.0	I	I	2.0
2942.1479446666667	3.0	trials	6	48.0	P	P	6.0
2973.813015	148.86479999999983	epochs	7				
2973.813015	3.0	trials	7	1.0	R	P	8.0
2976.9119816666666	3.0	trials	7	2.0	M	M	12.0
2980.022015	3.0	trials	7	3.0	P	P	10.0
2983.112215	3.0	trials	7	4.0	T	T	5.0
2986.2021483333333	3.0	trials	7	5.0	I	I	7.0
2989.292415	3.0	trials	7	6.0	X	P	11.0
2992.381415	3.0	trials	7	7.0	I	I	2.0
2995.481415	3.0	trials	7	8.0	X	X	4.0
2998.571615	3.0	trials	7	9.0	M	R	9.0
3001.661681666667	3.0	trials	7	10.0	P	P	6.0
3004.751815	3.0	trials	7	11.0	T	T	3.0
3007.851815	3.0	trials	7	12.0	R	R	1.0
3010.950815	3.0	trials	7	13.0	X	X	11.0
3014.081015	3.0	trials	7	14.0	P	P	5.0
3017.161015	3.0	trials	7	15.0	T	T	7.0
3020.2512150000002	3.0	trials	7	16.0	R	R	9.0
3023.341248333333	3.0	trials	7	17.0	I	I	8.0
3026.4712483333333	3.0	trials	7	18.0	M	R	4.0
3029.5803816666667	3.0	trials	7	19.0	X	M	10.0
3032.710615	3.0	trials	7	20.0	R	R	6.0
3035.800615	3.0	trials	7	21.0	I	I	12.0
3038.940615	3.0	trials	7	22.0	P	P	2.0
3042.0608150000003	3.0	trials	7	23.0	T	T	1.0
3045.159815	3.0	trials	7	24.0	M	M	3.0
3048.2599483333333	3.0	trials	7	25.0	I	I	9.0
3051.370015	3.0	trials	7	26.0	P	P	4.0
3054.450015	3.0	trials	7	27.0	X	X	6.0
3057.560215	3.0	trials	7	28.0	M	I	7.0
3060.640215	3.0	trials	7	29.0	R	R	11.0
3063.7692483333335	3.0	trials	7	30.0	T	T	5.0
3066.909415	3.0	trials	7	31.0	T	T	8.0
3070.039415	3.0	trials	7	32.0	P	P	2.0
3073.129615	3.0	trials	7	33.0	M	M	3.0
3076.2195816666667	3.0	trials	7	34.0	R	R	10.0
3079.318815	3.0	trials	7	35.0	X	X	12.0
3082.418815	3.0	trials	7	36.0	I	I	1.0
3085.5189816666666	3.0	trials	7	37.0	T	T	9.0
3088.619015	3.0	trials	7	38.0	P	P	3.0
3091.719015	3.0	trials	7	39.0	R	R	1.0
3094.8191816666667	3.0	trials	7	40.0	I	I	11.0
3097.9382483333334	3.0	trials	7	41.0	M	R	7.0
3101.048415	3.0	trials	7	42.0	X	X	2.0
3104.1384483333336	3.0	trials	7	43.0	X	X	6.0
3107.2646816666665	3.0	trials	7	44.0	P	P	5.0
3110.3485816666666	3.0	trials	7	45.0	R	R	4.0
3113.4386483333333	3.0	trials	7	46.0	T	T	12.0
3116.577815	3.0	trials	7	47.0	I	I	8.0
3119.677815	3.0	trials	7	48.0	M	M	10.0
