onset	duration	nwb_table	Run	TrialNumber	finger	finger_pred	cue_location
70.10653333333333	149.15499999999997	epochs	0				
70.10653333333333	3.0	trials	0	1.0	M	M	9.0
73.2057	3.0	trials	0	2.0	R	R	4.0
76.32573333333333	3.0	trials	0	3.0	X	X	3.0
79.43573333333333	3.0	trials	0	4.0	P	P	7.0
82.5259	3.0	trials	0	5.0	T	T	1.0
85.6561	3.0	trials	0	6.0	I	I	6.0
88.7851	3.0	trials	0	7.0	I	I	2.0
91.9051	3.0	trials	0	8.0	P	P	8.0
95.00526666666667	3.0	trials	0	9.0	T	T	5.0
98.11543333333333	3.0	trials	0	10.0	M	M	10.0
101.21549999999999	3.0	trials	0	11.0	R	M	11.0
104.34553333333332	3.0	trials	0	12.0	X	X	12.0
107.44463333333333	3.0	trials	0	13.0	X	I	11.0
110.5649	3.0	trials	0	14.0	T	T	10.0
113.67466666666667	3.0	trials	0	15.0	P	P	7.0
116.76493333333333	3.0	trials	0	16.0	R	P	4.0
119.8651	3.0	trials	0	17.0	M	T	12.0
122.9951	3.0	trials	0	18.0	I	I	5.0
126.16456666666667	3.0	trials	0	19.0	X	X	2.0
129.27426666666668	3.0	trials	0	20.0	R	R	3.0
132.3743	3.0	trials	0	21.0	T	T	9.0
135.4843	3.0	trials	0	22.0	I	I	1.0
138.59453333333335	3.0	trials	0	23.0	P	P	8.0
141.72346666666667	3.0	trials	0	24.0	M	X	6.0
144.83353333333332	3.0	trials	0	25.0	P	P	11.0
147.9537	3.0	trials	0	26.0	R	R	8.0
151.05373333333333	3.0	trials	0	27.0	M	X	12.0
154.14383333333333	3.0	trials	0	28.0	T	T	5.0
157.26409999999998	3.0	trials	0	29.0	X	X	2.0
160.35309999999998	3.0	trials	0	30.0	I	I	9.0
163.4731	3.0	trials	0	31.0	P	P	4.0
166.57330000000002	3.0	trials	0	32.0	R	R	7.0
169.6933	3.0	trials	0	33.0	I	I	10.0
172.7933	3.0	trials	0	34.0	M	M	6.0
175.9025	3.0	trials	0	35.0	X	X	3.0
179.00246666666666	3.0	trials	0	36.0	T	T	1.0
182.12253333333334	3.0	trials	0	37.0	M	M	11.0
185.23273333333333	3.0	trials	0	38.0	T	T	10.0
188.35273333333333	3.0	trials	0	39.0	P	P	3.0
191.4429	3.0	trials	0	40.0	I	I	6.0
194.5319333333333	3.0	trials	0	41.0	R	R	5.0
197.6221	3.0	trials	0	42.0	X	X	4.0
200.71210000000002	3.0	trials	0	43.0	T	T	8.0
203.85226666666665	3.0	trials	0	44.0	P	P	7.0
206.95226666666667	3.0	trials	0	45.0	I	I	9.0
210.0523	3.0	trials	0	46.0	X	X	2.0
213.1515333333333	3.0	trials	0	47.0	R	R	12.0
216.26153333333332	3.0	trials	0	48.0	M	M	1.0
359.6464143333333	149.19599999999997	epochs	1				
359.6464143333333	3.0	trials	1	1.0	I	I	10.0
362.75641433333334	3.0	trials	1	2.0	T	T	5.0
